Año,Meses,ID Kiosco VD,Departamento,Municipio,Edad,Grupo étnico,Nivel de estudios,Género,Estrato,Habita en sector,Ocupacion,Situación Particular,Nota Final Examen,Curso,Certificado ,Fecha Inscripción,Fecha Certificado
2017,Febrero,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,10/02/2017,No ha sido descargado
2017,Abril,Ciudadano,Boyacá,Tunja,De 26 a 45,Ninguno,Tecnólogo,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,26/04/2017,No ha sido descargado
2017,Abril,Ciudadano,Norte De Santander,San Jose De Cucuta,De 14 a 17,Ninguno,Profesional,Masculino,2,Urbano,Desempleado,Personas que viven en frontera,80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,17/04/2017,"viernes, 28 de abril de 2017, 17:04"
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Profesional,Masculino,3,Urbano,Docente,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,18/07/2016,No ha sido descargado
2016,Abril,Ciudadano,Boyacá,Sogamoso,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Microempresario,Ninguna de las anteriores,0,Activismo Digital,NO,26/04/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Rural,Estudiante,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,11/07/2016,No ha sido descargado
2016,Agosto,Ciudadano,Bolívar,Cartagena,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Gestor De Tic,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,24/08/2016,No ha sido descargado
2017,Julio,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,1,Urbano,Estudiante,Ninguna de las anteriores,80,Uso Responsable de las TIC 0 En TIC Confío,SI,05/07/2017,"jueves, 13 de julio de 2017, 19:41"
2016,Mayo,Ciudadano,Cauca,Santander De Quilichao,De 26 a 45,Ninguno,Profesional,Femenino,2,Urbano,Docente,Ninguna de las anteriores,80,Inclusión para Personas con Discapacidad a través de las TIC,SI,11/05/2016,"jueves, 18 de mayo de 2017, 14:58"
2017,Febrero,Ciudadano,Cauca,Popayán,De 18 a 25,Ninguno,Tecnólogo,Masculino,1,Urbano,Empleado,Ninguna de las anteriores,80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,01/02/2017,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,23/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,Cesar,Aguachica,De 18 a 25,Ninguno,Técnico,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,90,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,20/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,Bolívar,Turbaco,De 26 a 45,Ninguno,Técnico,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,70,Mujeres y TIC,NO,20/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,Meta,Villavicencio,De 18 a 25,Ninguno,Postgrado,Femenino,3,Urbano,Empleado,Ninguna de las anteriores,80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,23/05/2016,No ha sido descargado
2017,Mayo,Ciudadano,Antioquia,Envigado,De 46 a 59,Ninguno,Primaria completa,Masculino,3,Urbano,Empleado,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,26/05/2017,No ha sido descargado
2017,Agosto,Ciudadano,Boyacá,Rondón,De 14 a 17,Ninguno,Bachillerato completo,Femenino,1,Rural,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,09/08/2017 8:14:13 a. m.,No ha sido descargado
2016,Abril,Ciudadano,Valle Del Cauca,Santiago De Cali,De 46 a 59,Ninguno,Profesional,Femenino,5,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,30/04/2016,No ha sido descargado
2016,Octubre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,100,Formación a Formadores en Alfabetización Digital,SI,01/10/2016,No ha sido descargado
2017,Julio,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato completo,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,05/07/2017,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Profesional,Masculino,3,Urbano,Independiente,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,12/09/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,4,Urbano,Desempleado,Ninguna de las anteriores,90,Uso Responsable de las TIC 0 En TIC Confío,SI,11/05/2016,No ha sido descargado
2016,Octubre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Técnico,Masculino,3,Urbano,Empleado,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,19/10/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Sucre,Corozal,De 60 en adelante,Ninguno,Postgrado,Masculino,2,Urbano,Desempleado,Cabeza de hogar,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,23/09/2016,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,15/08/2017 11:44:47 p. m.,No ha sido descargado
2016,Mayo,Ciudadano,Boyacá,Duitama,De 18 a 25,Ninguno,Bachillerato completo,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,90,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,23/05/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,28/07/2016,No ha sido descargado
2017,Marzo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Técnico,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,80,Activismo Digital,SI,18/03/2017,"lunes, 10 de abril de 2017, 15:22"
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,18/07/2016,No ha sido descargado
2016,Octubre,Ciudadano,Boyacá,Planeta Rica,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,1,Rural,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,27/10/2016,No ha sido descargado
2017,Agosto,Ciudadano,Cundinamarca,Bogota D.C,De 26 a 45,Raizales,Técnico,Femenino,2,Urbano,Empleado,Cabeza de hogar,0,Formación a Formadores en Alfabetización Digital,NO,23/08/2017 10:45:01 a. m.,No ha sido descargado
2016,Octubre,Ciudadano,Boyacá,Sotaquirá,De 14 a 17,Ninguno,Bachillerato completo,Masculino,1,Rural,Estudiante,Ninguna de las anteriores,0,Activismo Digital,NO,25/10/2016,No ha sido descargado
2016,Octubre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Técnico,Masculino,1,Urbano,Empleado,Ninguna de las anteriores,90,"Internet: Buscadores, Correo Electrónico y Descargas",SI,17/10/2016,"lunes, 14 de noviembre de 2016, 20:00"
2017,Febrero,Ciudadano,Chocó,Istmina,De 26 a 45,Afrodescendientes,Tecnólogo,Masculino,1,Urbano,Desempleado,Ninguna de las anteriores,0,Activismo Digital,NO,23/02/2017,No ha sido descargado
2016,Septiembre,Ciudadano,Norte De Santander,Pamplona,De 26 a 45,Ninguno,Postgrado,Masculino,3,Urbano,Docente,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,27/09/2016,No ha sido descargado
2017,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,06/04/2017,No ha sido descargado
2017,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,06/04/2017,No ha sido descargado
2017,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,06/04/2017,No ha sido descargado
2017,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Bachillerato completo,Femenino,4,Urbano,Funcionario Público,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,13/06/2017,No ha sido descargado
2017,Junio,Ciudadano,Chocó,Medio Atrato,De 14 a 17,Afrodescendientes,Bachillerato incompleto,Femenino,1,Rural,Gestor De Tic,Cabeza de hogar,0,Uso Responsable de las TIC 0 En TIC Confío,NO,12/06/2017,No ha sido descargado
2016,Diciembre,Ciudadano,Valle Del Cauca,Cali,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Otro,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,16/12/2016,No ha sido descargado
2017,Junio,Ciudadano,Quindío,Armenia,De 18 a 25,Ninguno,Tecnólogo,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,25/06/2017,No ha sido descargado
2016,Mayo,Ciudadano,Tolima,Ibagué,De 18 a 25,Ninguno,Bachillerato completo,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,06/05/2016,No ha sido descargado
2017,Agosto,Ciudadano,Tolima,Ibagué,De 18 a 25,Ninguno,Profesional,Masculino,1,Urbano,Independiente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,11/08/2017 10:46:44 p. m.,No ha sido descargado
2016,Mayo,Ciudadano,Meta,Medellín,De 46 a 59,Ninguno,Profesional,Femenino,2,Urbano,Gestor De Tic,Ninguna de las anteriores,100,"Internet: Buscadores, Correo Electrónico y Descargas",SI,20/05/2016,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Empleado,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,30/09/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Córdoba,Montería,De 26 a 45,Ninguno,Postgrado,Femenino,2,Urbano,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,12/09/2016,No ha sido descargado
2017,Julio,Ciudadano,Risaralda,Apia,De 18 a 25,Ninguno,Técnico,Femenino,2,Urbano,Independiente,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,13/07/2017,No ha sido descargado
2017,Junio,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,0,Rural,Estudiante,Ninguna de las anteriores,80,Uso Responsable de las TIC 0 En TIC Confío,SI,29/06/2017,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Otro,Cabeza de hogar,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,01/09/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,1,Urbano,Docente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,19/05/2016,No ha sido descargado
2017,Mayo,Ciudadano,Cundinamarca,Soacha,De 14 a 17,Ninguno,Técnico,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,16/05/2017,No ha sido descargado
2017,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Tecnólogo,Masculino,2,Urbano,Docente,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,15/04/2017,No ha sido descargado
2016,Mayo,Ciudadano,Valle Del Cauca,Valle,De 18 a 25,Ninguno,Profesional,Femenino,3,Urbano,Independiente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,06/05/2016,No ha sido descargado
2016,Julio,Ciudadano,Chocó,Paipa,De 26 a 45,Afrodescendientes,Profesional,Femenino,3,Urbano,Desempleado,Persona con discapacidad,0,Mujeres y TIC,NO,19/07/2016,No ha sido descargado
2016,Abril,Ciudadano,Valle Del Cauca,Seviĺla,De 18 a 25,Ninguno,Profesional,Femenino,2,Urbano,Independiente,Persona en situación de desplazamiento,0,Apropiación Social de las TIC,NO,30/04/2016,No ha sido descargado
2016,Agosto,Ciudadano,Valle Del Cauca,Tuluá,De 26 a 45,Ninguno,Tecnólogo,Femenino,3,Urbano,Gestor De Tic,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,02/08/2016,"lunes, 22 de agosto de 2016, 19:02"
2017,Enero,Ciudadano,Huila,Garzón,De 14 a 17,Ninguno,Técnico,Femenino,1,Rural,Estudiante,Ninguna de las anteriores,90,Activismo Digital,SI,27/01/2017,"martes, 14 de febrero de 2017, 15:32"
2016,Mayo,Ciudadano,La Guajira,Maicao,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Desempleado,Persona en situación de desplazamiento,80,Apropiación Social de las TIC,SI,10/05/2016,"miércoles, 6 de julio de 2016, 14:17"
2017,Junio,Ciudadano,Antioquia,Medellin,De 18 a 25,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,20/06/2017,No ha sido descargado
2017,Junio,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,28/06/2017,No ha sido descargado
2017,Junio,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,28/06/2017,No ha sido descargado
2017,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Profesional,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,24/05/2017,No ha sido descargado
2016,Julio,Ciudadano,Antioquia,Bello,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,18/07/2016,No ha sido descargado
2016,Noviembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Postgrado,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,90,Mujeres y TIC,SI,07/11/2016,No ha sido descargado
2016,Agosto,Ciudadano,Norte de Santander,Cúcuta,De 26 a 45,Raizales,Técnico,Masculino,1,Urbano,Funcionario Público,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,22/08/2016,No ha sido descargado
2017,Julio,Ciudadano,Tolima,Ibague,De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,27/07/2017,No ha sido descargado
2017,Febrero,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Postgrado,Masculino,3,Urbano,Docente,Ninguna de las anteriores,100,"Internet: Buscadores, Correo Electrónico y Descargas",SI,28/02/2017,No ha sido descargado
2016,Octubre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Postgrado,Masculino,3,Urbano,Docente,Ninguna de las anteriores,80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,21/10/2016,No ha sido descargado
2016,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 8 a 13,Ninguno,Bachillerato completo,Masculino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,09/06/2016,No ha sido descargado
2016,Julio,Ciudadano,Meta,Ocaña,De 26 a 45,Ninguno,Profesional,Femenino,2,Urbano,Desempleado,Cabeza de hogar,0,Mujeres y TIC,NO,18/07/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Valle Del Cauca,Palmira,De 26 a 45,Ninguno,Técnico,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,90,Activismo Digital,SI,20/09/2016,No ha sido descargado
2016,Octubre,Ciudadano,Meta,Lejanías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,1,Rural,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,04/10/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Valle del Cauca,Cali,De 26 a 45,Ninguno,Profesional,Masculino,1,Urbano,Docente,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,26/09/2016,"viernes, 28 de octubre de 2016, 22:21"
2016,Mayo,Ciudadano,Caldas,Corinto,De 18 a 25,Ninguno,Técnico,Masculino,2,Urbano,Docente,Persona en situación de desplazamiento,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,11/05/2016,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Villa Manuela,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Beneficiarios del programa de ingreso social del DPS,0,Uso Responsable de las TIC 0 En TIC Confío,NO,04/08/2017 4:46:48 p. m.,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Técnico,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,80,Activismo Digital,SI,27/07/2016,No ha sido descargado
2016,Mayo,Ciudadano,Atlántico,Barranquilla,De 26 a 45,Indígenas,Técnico,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,17/05/2016,No ha sido descargado
2016,Agosto,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Técnico,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,19/08/2016,No ha sido descargado
2016,Mayo,Ciudadano,Santander,Piedecuesta,De 18 a 25,Ninguno,Bachillerato completo,Masculino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,19/05/2016,No ha sido descargado
2017,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Tecnólogo,Masculino,1,Urbano,Funcionario Público,Ninguna de las anteriores,60,Apropiación Social de las TIC,NO,04/04/2017,No ha sido descargado
2016,Julio,Ciudadano,Norte de Santander,Cúcuta,De 18 a 25,Ninguno,Bachillerato completo,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,29/07/2016,No ha sido descargado
2017,Marzo,Ciudadano,Quindío,Calarcá,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Activismo Digital,NO,18/03/2017,No ha sido descargado
2017,Febrero,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Técnico,Masculino,2,Urbano,Independiente,Cabeza de hogar,0,Uso Responsable de las TIC 0 En TIC Confío,NO,13/02/2017,No ha sido descargado
2016,Junio,Ciudadano,Cauca,Rosas,De 26 a 45,Ninguno,Profesional,Femenino,1,Rural,Gestor De Tic,Ninguna de las anteriores,0,Mujeres y TIC,NO,28/06/2016,No ha sido descargado
2016,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,13/06/2016,No ha sido descargado
2016,Agosto,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,31/08/2016,"domingo, 2 de octubre de 2016, 12:35"
2017,Abril,Ciudadano,Norte de Santander,Ocaña,De 18 a 25,Ninguno,Postgrado,Masculino,3,Urbano,Independiente,Ninguna de las anteriores,70,Inclusión para Personas con Discapacidad a través de las TIC,NO,06/04/2017,No ha sido descargado
2017,Febrero,Ciudadano,Cundinamarca,Mosquera,De 26 a 45,Ninguno,Tecnólogo,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,14/02/2017,No ha sido descargado
2016,Julio,Ciudadano,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia Y Santa Catalina Isla,De 26 a 45,Raizales,Técnico,Femenino,3,Rural,Comerciante,Ninguna de las anteriores,0,Activismo Digital,NO,07/07/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Gestor De Tic,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,27/07/2016,No ha sido descargado
2017,Enero,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Empleado,Ninguna de las anteriores,90,Formación a Formadores en Alfabetización Digital,SI,11/01/2017,"jueves, 26 de enero de 2017, 20:08"
